timestamp,repo_id,user_id,repo_name,nb_commits
2013-11-01,41752,3413,GitHub/servo/rust-url,3
2013-12-01,41752,3413,GitHub/servo/rust-url,3
2014-02-01,41752,3413,GitHub/servo/rust-url,2
2014-03-01,40937,378,GitHub/dtolnay/semver,1
2014-03-01,40937,2867,GitHub/dtolnay/semver,2
2014-03-01,40937,3554,GitHub/dtolnay/semver,3
2014-03-01,40937,3555,GitHub/dtolnay/semver,2
2014-03-01,41752,3413,GitHub/servo/rust-url,12
2014-04-01,40937,3555,GitHub/dtolnay/semver,2
2014-04-01,40937,816,GitHub/dtolnay/semver,1
2014-04-01,40937,2867,GitHub/dtolnay/semver,5
2014-04-01,40937,2945,GitHub/dtolnay/semver,2
2014-04-01,40937,3071,GitHub/dtolnay/semver,1
2014-04-01,40937,378,GitHub/dtolnay/semver,3
2014-04-01,40937,3554,GitHub/dtolnay/semver,3
2014-04-01,41752,3413,GitHub/servo/rust-url,12
2014-05-01,40937,3555,GitHub/dtolnay/semver,2
2014-05-01,40937,378,GitHub/dtolnay/semver,3
2014-05-01,40937,2867,GitHub/dtolnay/semver,5
2014-05-01,40937,2945,GitHub/dtolnay/semver,2
2014-05-01,40937,3071,GitHub/dtolnay/semver,2
2014-05-01,40937,3078,GitHub/dtolnay/semver,1
2014-05-01,40937,816,GitHub/dtolnay/semver,1
2014-05-01,40937,3550,GitHub/dtolnay/semver,1
2014-05-01,40937,3552,GitHub/dtolnay/semver,1
2014-05-01,40937,3554,GitHub/dtolnay/semver,3
2014-05-01,41752,4840,GitHub/servo/rust-url,1
2014-05-01,41752,3413,GitHub/servo/rust-url,13
2014-06-01,40937,3555,GitHub/dtolnay/semver,2
2014-06-01,40937,378,GitHub/dtolnay/semver,3
2014-06-01,40937,2867,GitHub/dtolnay/semver,9
2014-06-01,40937,2945,GitHub/dtolnay/semver,2
2014-06-01,40937,3071,GitHub/dtolnay/semver,3
2014-06-01,40937,3078,GitHub/dtolnay/semver,1
2014-06-01,40937,816,GitHub/dtolnay/semver,1
2014-06-01,40937,3550,GitHub/dtolnay/semver,4
2014-06-01,40937,3552,GitHub/dtolnay/semver,2
2014-06-01,40937,3554,GitHub/dtolnay/semver,3
2014-06-01,41752,4840,GitHub/servo/rust-url,1
2014-06-01,41752,3413,GitHub/servo/rust-url,15
2014-07-01,40937,378,GitHub/dtolnay/semver,3
2014-07-01,40937,816,GitHub/dtolnay/semver,1
2014-07-01,40937,2867,GitHub/dtolnay/semver,11
2014-07-01,40937,3071,GitHub/dtolnay/semver,4
2014-07-01,40937,3078,GitHub/dtolnay/semver,1
2014-07-01,40937,3550,GitHub/dtolnay/semver,4
2014-07-01,40937,3552,GitHub/dtolnay/semver,2
2014-07-01,40937,3554,GitHub/dtolnay/semver,3
2014-07-01,40937,3555,GitHub/dtolnay/semver,2
2014-07-01,40937,2945,GitHub/dtolnay/semver,3
2014-07-01,41752,3413,GitHub/servo/rust-url,15
2014-07-01,41752,4840,GitHub/servo/rust-url,1
2014-07-01,46027,2867,GitHub/alexcrichton/toml-rs,26
2014-07-01,46027,2947,GitHub/alexcrichton/toml-rs,3
2014-07-01,46027,2964,GitHub/alexcrichton/toml-rs,1
2014-07-01,46178,3472,GitHub/rust-lang-nursery/lazy-static.rs,12
2014-08-01,24440,496,GitHub/ogham/rust-ansi-term,11
2014-08-01,40937,378,GitHub/dtolnay/semver,3
2014-08-01,40937,816,GitHub/dtolnay/semver,1
2014-08-01,40937,2867,GitHub/dtolnay/semver,17
2014-08-01,40937,3555,GitHub/dtolnay/semver,2
2014-08-01,40937,2945,GitHub/dtolnay/semver,3
2014-08-01,40937,3554,GitHub/dtolnay/semver,3
2014-08-01,40937,3552,GitHub/dtolnay/semver,2
2014-08-01,40937,3550,GitHub/dtolnay/semver,5
2014-08-01,40937,3549,GitHub/dtolnay/semver,2
2014-08-01,40937,3071,GitHub/dtolnay/semver,5
2014-08-01,40937,3078,GitHub/dtolnay/semver,1
2014-08-01,41752,4840,GitHub/servo/rust-url,1
2014-08-01,41752,3413,GitHub/servo/rust-url,102
2014-08-01,41752,4797,GitHub/servo/rust-url,1
2014-08-01,46027,378,GitHub/alexcrichton/toml-rs,1
2014-08-01,46027,2963,GitHub/alexcrichton/toml-rs,1
2014-08-01,46027,2962,GitHub/alexcrichton/toml-rs,1
2014-08-01,46027,2961,GitHub/alexcrichton/toml-rs,1
2014-08-01,46027,2947,GitHub/alexcrichton/toml-rs,3
2014-08-01,46027,2867,GitHub/alexcrichton/toml-rs,40
2014-08-01,46027,2964,GitHub/alexcrichton/toml-rs,1
2014-08-01,46178,3472,GitHub/rust-lang-nursery/lazy-static.rs,13
2014-09-01,23287,1419,GitHub/rust-itertools/itertools,4
2014-09-01,24440,496,GitHub/ogham/rust-ansi-term,11
2014-09-01,40937,3549,GitHub/dtolnay/semver,2
2014-09-01,40937,378,GitHub/dtolnay/semver,3
2014-09-01,40937,2867,GitHub/dtolnay/semver,18
2014-09-01,40937,2945,GitHub/dtolnay/semver,3
2014-09-01,40937,2946,GitHub/dtolnay/semver,1
2014-09-01,40937,3071,GitHub/dtolnay/semver,5
2014-09-01,40937,3078,GitHub/dtolnay/semver,1
2014-09-01,40937,3550,GitHub/dtolnay/semver,5
2014-09-01,40937,2950,GitHub/dtolnay/semver,10
2014-09-01,40937,3552,GitHub/dtolnay/semver,2
2014-09-01,40937,816,GitHub/dtolnay/semver,1
2014-09-01,40937,3554,GitHub/dtolnay/semver,3
2014-09-01,40937,3555,GitHub/dtolnay/semver,2
2014-09-01,41752,2955,GitHub/servo/rust-url,2
2014-09-01,41752,4840,GitHub/servo/rust-url,1
2014-09-01,41752,4839,GitHub/servo/rust-url,1
2014-09-01,41752,3878,GitHub/servo/rust-url,1
2014-09-01,41752,4797,GitHub/servo/rust-url,1
2014-09-01,41752,3413,GitHub/servo/rust-url,133
2014-09-01,41752,2957,GitHub/servo/rust-url,1
2014-09-01,41752,2398,GitHub/servo/rust-url,1
2014-09-01,41752,2961,GitHub/servo/rust-url,2
2014-09-01,46027,2961,GitHub/alexcrichton/toml-rs,1
2014-09-01,46027,2867,GitHub/alexcrichton/toml-rs,47
2014-09-01,46027,2947,GitHub/alexcrichton/toml-rs,3
2014-09-01,46027,2957,GitHub/alexcrichton/toml-rs,2
2014-09-01,46027,2958,GitHub/alexcrichton/toml-rs,1
2014-09-01,46027,2959,GitHub/alexcrichton/toml-rs,1
2014-09-01,46027,378,GitHub/alexcrichton/toml-rs,1
2014-09-01,46027,2962,GitHub/alexcrichton/toml-rs,1
2014-09-01,46027,2963,GitHub/alexcrichton/toml-rs,1
2014-09-01,46027,2964,GitHub/alexcrichton/toml-rs,1
2014-09-01,46178,3547,GitHub/rust-lang-nursery/lazy-static.rs,1
2014-09-01,46178,3472,GitHub/rust-lang-nursery/lazy-static.rs,15
2014-10-01,14306,2867,GitHub/rust-num/num-integer,4
2014-10-01,14306,2950,GitHub/rust-num/num-integer,1
2014-10-01,14306,2201,GitHub/rust-num/num-integer,1
2014-10-01,14306,4669,GitHub/rust-num/num-integer,1
2014-10-01,14306,3427,GitHub/rust-num/num-integer,2
2014-10-01,23287,1419,GitHub/rust-itertools/itertools,4
2014-10-01,24440,496,GitHub/ogham/rust-ansi-term,15
2014-10-01,40937,2946,GitHub/dtolnay/semver,9
2014-10-01,40937,3554,GitHub/dtolnay/semver,3
2014-10-01,40937,2950,GitHub/dtolnay/semver,31
2014-10-01,40937,3552,GitHub/dtolnay/semver,2
2014-10-01,40937,3550,GitHub/dtolnay/semver,5
2014-10-01,40937,3549,GitHub/dtolnay/semver,2
2014-10-01,40937,3548,GitHub/dtolnay/semver,1
2014-10-01,40937,816,GitHub/dtolnay/semver,1
2014-10-01,40937,3078,GitHub/dtolnay/semver,1
2014-10-01,40937,3071,GitHub/dtolnay/semver,5
2014-10-01,40937,378,GitHub/dtolnay/semver,3
2014-10-01,40937,2867,GitHub/dtolnay/semver,26
2014-10-01,40937,3555,GitHub/dtolnay/semver,2
2014-10-01,40937,2945,GitHub/dtolnay/semver,3
2014-10-01,41752,2867,GitHub/servo/rust-url,1
2014-10-01,41752,2398,GitHub/servo/rust-url,1
2014-10-01,41752,2955,GitHub/servo/rust-url,2
2014-10-01,41752,2957,GitHub/servo/rust-url,1
2014-10-01,41752,2961,GitHub/servo/rust-url,2
2014-10-01,41752,3413,GitHub/servo/rust-url,137
2014-10-01,41752,3878,GitHub/servo/rust-url,1
2014-10-01,41752,4797,GitHub/servo/rust-url,1
2014-10-01,41752,4838,GitHub/servo/rust-url,1
2014-10-01,41752,4839,GitHub/servo/rust-url,1
2014-10-01,41752,4840,GitHub/servo/rust-url,1
2014-10-01,46027,2959,GitHub/alexcrichton/toml-rs,1
2014-10-01,46027,2961,GitHub/alexcrichton/toml-rs,1
2014-10-01,46027,2867,GitHub/alexcrichton/toml-rs,56
2014-10-01,46027,2958,GitHub/alexcrichton/toml-rs,1
2014-10-01,46027,2957,GitHub/alexcrichton/toml-rs,2
2014-10-01,46027,2956,GitHub/alexcrichton/toml-rs,2
2014-10-01,46027,2955,GitHub/alexcrichton/toml-rs,1
2014-10-01,46027,2947,GitHub/alexcrichton/toml-rs,4
2014-10-01,46027,378,GitHub/alexcrichton/toml-rs,1
2014-10-01,46027,2963,GitHub/alexcrichton/toml-rs,1
2014-10-01,46027,2964,GitHub/alexcrichton/toml-rs,1
2014-10-01,46027,2962,GitHub/alexcrichton/toml-rs,1
2014-10-01,46178,3547,GitHub/rust-lang-nursery/lazy-static.rs,1
2014-10-01,46178,3472,GitHub/rust-lang-nursery/lazy-static.rs,16
2014-11-01,14306,4669,GitHub/rust-num/num-integer,1
2014-11-01,14306,2867,GitHub/rust-num/num-integer,7
2014-11-01,14306,2201,GitHub/rust-num/num-integer,1
2014-11-01,14306,2950,GitHub/rust-num/num-integer,1
2014-11-01,14306,4044,GitHub/rust-num/num-integer,1
2014-11-01,14306,4672,GitHub/rust-num/num-integer,3
2014-11-01,14306,3427,GitHub/rust-num/num-integer,2
2014-11-01,20949,3534,GitHub/Geal/nom,2
2014-11-01,23287,4046,GitHub/rust-itertools/itertools,3
2014-11-01,23287,1419,GitHub/rust-itertools/itertools,4
2014-11-01,24440,496,GitHub/ogham/rust-ansi-term,15
2014-11-01,40937,3552,GitHub/dtolnay/semver,2
2014-11-01,40937,3550,GitHub/dtolnay/semver,5
2014-11-01,40937,3548,GitHub/dtolnay/semver,1
2014-11-01,40937,3549,GitHub/dtolnay/semver,2
2014-11-01,40937,378,GitHub/dtolnay/semver,3
2014-11-01,40937,3078,GitHub/dtolnay/semver,1
2014-11-01,40937,3071,GitHub/dtolnay/semver,5
2014-11-01,40937,2867,GitHub/dtolnay/semver,33
2014-11-01,40937,2945,GitHub/dtolnay/semver,3
2014-11-01,40937,2946,GitHub/dtolnay/semver,10
2014-11-01,40937,2950,GitHub/dtolnay/semver,32
2014-11-01,40937,816,GitHub/dtolnay/semver,1
2014-11-01,40937,3555,GitHub/dtolnay/semver,2
2014-11-01,40937,3554,GitHub/dtolnay/semver,3
2014-11-01,41752,2955,GitHub/servo/rust-url,2
2014-11-01,41752,2398,GitHub/servo/rust-url,1
2014-11-01,41752,2867,GitHub/servo/rust-url,1
2014-11-01,41752,2950,GitHub/servo/rust-url,1
2014-11-01,41752,2953,GitHub/servo/rust-url,1
2014-11-01,41752,2957,GitHub/servo/rust-url,1
2014-11-01,41752,2961,GitHub/servo/rust-url,2
2014-11-01,41752,3413,GitHub/servo/rust-url,141
2014-11-01,41752,3878,GitHub/servo/rust-url,1
2014-11-01,41752,4797,GitHub/servo/rust-url,1
2014-11-01,41752,4836,GitHub/servo/rust-url,1
2014-11-01,41752,4837,GitHub/servo/rust-url,1
2014-11-01,41752,4838,GitHub/servo/rust-url,1
2014-11-01,41752,4839,GitHub/servo/rust-url,1
2014-11-01,41752,4840,GitHub/servo/rust-url,1
2014-11-01,46027,2958,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2961,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2947,GitHub/alexcrichton/toml-rs,4
2014-11-01,46027,2959,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2957,GitHub/alexcrichton/toml-rs,2
2014-11-01,46027,2956,GitHub/alexcrichton/toml-rs,2
2014-11-01,46027,2955,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,378,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2954,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2953,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2867,GitHub/alexcrichton/toml-rs,64
2014-11-01,46027,2952,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2950,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2963,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2964,GitHub/alexcrichton/toml-rs,1
2014-11-01,46027,2962,GitHub/alexcrichton/toml-rs,1
2014-11-01,46178,3547,GitHub/rust-lang-nursery/lazy-static.rs,1
2014-11-01,46178,3472,GitHub/rust-lang-nursery/lazy-static.rs,17
2014-11-01,46178,3085,GitHub/rust-lang-nursery/lazy-static.rs,2
2014-12-01,14306,2950,GitHub/rust-num/num-integer,2
2014-12-01,14306,3427,GitHub/rust-num/num-integer,2
2014-12-01,14306,1421,GitHub/rust-num/num-integer,1
2014-12-01,14306,2201,GitHub/rust-num/num-integer,1
2014-12-01,14306,378,GitHub/rust-num/num-integer,4
2014-12-01,14306,2867,GitHub/rust-num/num-integer,21
2014-12-01,14306,4672,GitHub/rust-num/num-integer,13
2014-12-01,14306,4669,GitHub/rust-num/num-integer,5
2014-12-01,14306,4044,GitHub/rust-num/num-integer,1
2014-12-01,16183,2945,GitHub/rust-lang/cc-rs,1
2014-12-01,16183,2947,GitHub/rust-lang/cc-rs,1
2014-12-01,16183,2867,GitHub/rust-lang/cc-rs,13
2014-12-01,16183,3436,GitHub/rust-lang/cc-rs,3
2014-12-01,20949,3534,GitHub/Geal/nom,41
2014-12-01,23287,4046,GitHub/rust-itertools/itertools,3
2014-12-01,23287,1419,GitHub/rust-itertools/itertools,4
2014-12-01,24440,496,GitHub/ogham/rust-ansi-term,22
2014-12-01,39779,4942,GitHub/time-rs/time,1
2014-12-01,39779,4129,GitHub/time-rs/time,1
2014-12-01,39779,4940,GitHub/time-rs/time,1
2014-12-01,39779,2947,GitHub/time-rs/time,2
2014-12-01,39779,2867,GitHub/time-rs/time,16
2014-12-01,39779,2950,GitHub/time-rs/time,1
2014-12-01,39779,1935,GitHub/time-rs/time,1
2014-12-01,39779,4941,GitHub/time-rs/time,1
2014-12-01,40937,2867,GitHub/dtolnay/semver,39
2014-12-01,40937,816,GitHub/dtolnay/semver,1
2014-12-01,40937,378,GitHub/dtolnay/semver,3
2014-12-01,40937,2945,GitHub/dtolnay/semver,3
2014-12-01,40937,2946,GitHub/dtolnay/semver,10
2014-12-01,40937,2950,GitHub/dtolnay/semver,33
2014-12-01,40937,3071,GitHub/dtolnay/semver,5
2014-12-01,40937,3078,GitHub/dtolnay/semver,1
2014-12-01,40937,3547,GitHub/dtolnay/semver,1
2014-12-01,40937,3548,GitHub/dtolnay/semver,1
2014-12-01,40937,3549,GitHub/dtolnay/semver,2
2014-12-01,40937,3550,GitHub/dtolnay/semver,5
2014-12-01,40937,3552,GitHub/dtolnay/semver,2
2014-12-01,40937,3554,GitHub/dtolnay/semver,3
2014-12-01,40937,3555,GitHub/dtolnay/semver,2
2014-12-01,41752,4797,GitHub/servo/rust-url,1
2014-12-01,41752,2961,GitHub/servo/rust-url,2
2014-12-01,41752,4835,GitHub/servo/rust-url,1
2014-12-01,41752,4836,GitHub/servo/rust-url,1
2014-12-01,41752,3086,GitHub/servo/rust-url,1
2014-12-01,41752,3088,GitHub/servo/rust-url,2
2014-12-01,41752,3173,GitHub/servo/rust-url,2
2014-12-01,41752,3413,GitHub/servo/rust-url,163
2014-12-01,41752,3428,GitHub/servo/rust-url,1
2014-12-01,41752,2950,GitHub/servo/rust-url,1
2014-12-01,41752,4837,GitHub/servo/rust-url,1
2014-12-01,41752,4838,GitHub/servo/rust-url,1
2014-12-01,41752,4839,GitHub/servo/rust-url,1
2014-12-01,41752,4840,GitHub/servo/rust-url,1
2014-12-01,41752,2867,GitHub/servo/rust-url,1
2014-12-01,41752,2398,GitHub/servo/rust-url,1
2014-12-01,41752,3878,GitHub/servo/rust-url,1
2014-12-01,41752,4834,GitHub/servo/rust-url,1
2014-12-01,41752,2953,GitHub/servo/rust-url,1
2014-12-01,41752,2955,GitHub/servo/rust-url,2
2014-12-01,41752,2957,GitHub/servo/rust-url,1
2014-12-01,46027,2956,GitHub/alexcrichton/toml-rs,2
2014-12-01,46027,2867,GitHub/alexcrichton/toml-rs,75
2014-12-01,46027,2958,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2959,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2961,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2953,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2962,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2963,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2964,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2954,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,378,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2952,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2957,GitHub/alexcrichton/toml-rs,2
2014-12-01,46027,2949,GitHub/alexcrichton/toml-rs,2
2014-12-01,46027,2948,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2947,GitHub/alexcrichton/toml-rs,5
2014-12-01,46027,2951,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2955,GitHub/alexcrichton/toml-rs,1
2014-12-01,46027,2950,GitHub/alexcrichton/toml-rs,2
2014-12-01,46178,3547,GitHub/rust-lang-nursery/lazy-static.rs,1
2014-12-01,46178,3085,GitHub/rust-lang-nursery/lazy-static.rs,2
2014-12-01,46178,3472,GitHub/rust-lang-nursery/lazy-static.rs,18
2014-12-01,49075,2867,GitHub/rust-lang/pkg-config-rs,6
2015-02-01,12266,3089,GitHub/bitflags/bitflags,1
2015-02-01,12266,2867,GitHub/bitflags/bitflags,4
2015-02-01,14306,378,GitHub/rust-num/num-integer,1
2015-02-01,14306,4672,GitHub/rust-num/num-integer,2
2015-02-01,14306,4669,GitHub/rust-num/num-integer,2
2015-02-01,14306,2867,GitHub/rust-num/num-integer,14
2015-02-01,14306,4131,GitHub/rust-num/num-integer,1
2015-02-01,14306,4667,GitHub/rust-num/num-integer,1
2015-02-01,14306,4042,GitHub/rust-num/num-integer,1
2015-02-01,16183,2867,GitHub/rust-lang/cc-rs,10
2015-02-01,16183,2947,GitHub/rust-lang/cc-rs,1
2015-02-01,16492,3433,GitHub/tokio-rs/bytes,1
2015-02-01,20949,3534,GitHub/Geal/nom,44
2015-02-01,22724,4465,GitHub/rust-lang/log,1
2015-02-01,22724,2867,GitHub/rust-lang/log,11
2015-02-01,22724,2945,GitHub/rust-lang/log,6
2015-02-01,22724,378,GitHub/rust-lang/log,4
2015-02-01,22724,2947,GitHub/rust-lang/log,1
2015-02-01,22724,4464,GitHub/rust-lang/log,1
2015-02-01,23287,3137,GitHub/rust-itertools/itertools,1
2015-02-01,23287,268,GitHub/rust-itertools/itertools,1
2015-02-01,23287,4044,GitHub/rust-itertools/itertools,1
2015-02-01,24440,496,GitHub/ogham/rust-ansi-term,6
2015-02-01,25976,4544,GitHub/rust-lang/regex,1
2015-02-01,25976,3543,GitHub/rust-lang/regex,1
2015-02-01,25976,3544,GitHub/rust-lang/regex,1
2015-02-01,25976,2036,GitHub/rust-lang/regex,1
2015-02-01,25976,378,GitHub/rust-lang/regex,5
2015-02-01,25976,2867,GitHub/rust-lang/regex,18
2015-02-01,25976,4459,GitHub/rust-lang/regex,1
2015-02-01,25976,2945,GitHub/rust-lang/regex,1
2015-02-01,25976,2947,GitHub/rust-lang/regex,1
2015-02-01,25976,4465,GitHub/rust-lang/regex,1
2015-02-01,25976,2950,GitHub/rust-lang/regex,1
2015-02-01,25976,3043,GitHub/rust-lang/regex,3
2015-02-01,25976,4464,GitHub/rust-lang/regex,1
2015-02-01,36114,3413,GitHub/SimonSapin/rust-std-candidates,12
2015-02-01,39779,4937,GitHub/time-rs/time,1
2015-02-01,39779,378,GitHub/time-rs/time,2
2015-02-01,39779,2526,GitHub/time-rs/time,1
2015-02-01,39779,2867,GitHub/time-rs/time,21
2015-02-01,39779,2945,GitHub/time-rs/time,3
2015-02-01,39779,2947,GitHub/time-rs/time,1
2015-02-01,39779,4167,GitHub/time-rs/time,1
2015-02-01,39779,4936,GitHub/time-rs/time,1
2015-02-01,39779,264,GitHub/time-rs/time,1
2015-02-01,40937,3541,GitHub/dtolnay/semver,1
2015-02-01,40937,3540,GitHub/dtolnay/semver,1
2015-02-01,40937,2867,GitHub/dtolnay/semver,10
2015-02-01,40937,3543,GitHub/dtolnay/semver,1
2015-02-01,40937,3542,GitHub/dtolnay/semver,1
2015-02-01,41752,4464,GitHub/servo/rust-url,1
2015-02-01,41752,3543,GitHub/servo/rust-url,1
2015-02-01,41752,4831,GitHub/servo/rust-url,2
2015-02-01,41752,4167,GitHub/servo/rust-url,1
2015-02-01,41752,2945,GitHub/servo/rust-url,1
2015-02-01,41752,2936,GitHub/servo/rust-url,2
2015-02-01,41752,3413,GitHub/servo/rust-url,17
2015-02-01,46027,2947,GitHub/alexcrichton/toml-rs,4
2015-02-01,46027,2867,GitHub/alexcrichton/toml-rs,28
2015-02-01,46178,3472,GitHub/rust-lang-nursery/lazy-static.rs,9
2015-02-01,46178,4634,GitHub/rust-lang-nursery/lazy-static.rs,1
2015-02-01,46178,4635,GitHub/rust-lang-nursery/lazy-static.rs,1
2015-02-01,46178,4636,GitHub/rust-lang-nursery/lazy-static.rs,1
2015-02-01,49075,2867,GitHub/rust-lang/pkg-config-rs,10
2015-02-01,49075,4464,GitHub/rust-lang/pkg-config-rs,1
2015-03-01,4484,3043,GitHub/BurntSushi/byteorder,39
2015-03-01,4484,3209,GitHub/BurntSushi/byteorder,3
2015-03-01,4484,3210,GitHub/BurntSushi/byteorder,3
2015-03-01,4484,3211,GitHub/BurntSushi/byteorder,1
2015-03-01,4484,2945,GitHub/BurntSushi/byteorder,1
2015-03-01,4484,402,GitHub/BurntSushi/byteorder,1
2015-03-01,4484,3208,GitHub/BurntSushi/byteorder,3
2015-03-01,12228,3878,GitHub/seanmonstar/httparse,2
2015-03-01,12266,264,GitHub/bitflags/bitflags,1
2015-03-01,12266,2867,GitHub/bitflags/bitflags,8
2015-03-01,12266,3089,GitHub/bitflags/bitflags,1
2015-03-01,14306,2988,GitHub/rust-num/num-integer,3
2015-03-01,14306,4669,GitHub/rust-num/num-integer,2
2015-03-01,14306,4667,GitHub/rust-num/num-integer,1
2015-03-01,14306,378,GitHub/rust-num/num-integer,5
2015-03-01,14306,4672,GitHub/rust-num/num-integer,2
2015-03-01,14306,4131,GitHub/rust-num/num-integer,1
2015-03-01,14306,4042,GitHub/rust-num/num-integer,2
2015-03-01,14306,4015,GitHub/rust-num/num-integer,1
2015-03-01,14306,2197,GitHub/rust-num/num-integer,2
2015-03-01,14306,2867,GitHub/rust-num/num-integer,19
2015-03-01,16183,2947,GitHub/rust-lang/cc-rs,2
2015-03-01,16183,2867,GitHub/rust-lang/cc-rs,17
2015-03-01,16492,3433,GitHub/tokio-rs/bytes,18
2015-03-01,16492,4530,GitHub/tokio-rs/bytes,1
2015-03-01,16492,2947,GitHub/tokio-rs/bytes,1
2015-03-01,20949,3660,GitHub/Geal/nom,2
2015-03-01,20949,3534,GitHub/Geal/nom,157
2015-03-01,20949,3657,GitHub/Geal/nom,1
2015-03-01,20949,3659,GitHub/Geal/nom,1
2015-03-01,22724,2936,GitHub/rust-lang/log,1
2015-03-01,22724,378,GitHub/rust-lang/log,6
2015-03-01,22724,2867,GitHub/rust-lang/log,20
2015-03-01,22724,2945,GitHub/rust-lang/log,7
2015-03-01,22724,2947,GitHub/rust-lang/log,1
2015-03-01,22724,2950,GitHub/rust-lang/log,2
2015-03-01,22724,4461,GitHub/rust-lang/log,1
2015-03-01,22724,4462,GitHub/rust-lang/log,1
2015-03-01,22724,4463,GitHub/rust-lang/log,2
2015-03-01,22724,4464,GitHub/rust-lang/log,1
2015-03-01,22724,4465,GitHub/rust-lang/log,1
2015-03-01,23287,4044,GitHub/rust-itertools/itertools,1
2015-03-01,23287,268,GitHub/rust-itertools/itertools,6
2015-03-01,23287,3137,GitHub/rust-itertools/itertools,4
2015-03-01,23287,95,GitHub/rust-itertools/itertools,2
2015-03-01,23287,3541,GitHub/rust-itertools/itertools,5
2015-03-01,23287,4043,GitHub/rust-itertools/itertools,8
2015-03-01,24440,496,GitHub/ogham/rust-ansi-term,17
2015-03-01,25976,2947,GitHub/rust-lang/regex,1
2015-03-01,25976,2036,GitHub/rust-lang/regex,1
2015-03-01,25976,3043,GitHub/rust-lang/regex,12
2015-03-01,25976,2867,GitHub/rust-lang/regex,23
2015-03-01,25976,4544,GitHub/rust-lang/regex,1
2015-03-01,25976,4543,GitHub/rust-lang/regex,1
2015-03-01,25976,378,GitHub/rust-lang/regex,5
2015-03-01,25976,2950,GitHub/rust-lang/regex,3
2015-03-01,25976,3543,GitHub/rust-lang/regex,1
2015-03-01,25976,4465,GitHub/rust-lang/regex,1
2015-03-01,25976,3544,GitHub/rust-lang/regex,1
2015-03-01,25976,4464,GitHub/rust-lang/regex,1
2015-03-01,25976,4459,GitHub/rust-lang/regex,1
2015-03-01,25976,2945,GitHub/rust-lang/regex,1
2015-03-01,28705,707,GitHub/dguo/strsim-rs,11
2015-03-01,36114,3413,GitHub/SimonSapin/rust-std-candidates,15
2015-03-01,39779,264,GitHub/time-rs/time,1
